79828097,466932812
10544,101180935
28627,232630362
79846863,60525392
373691,7833168
32321,15634981
65046601,42465422
136959,265680751
109972525,104271404
12197162,27286452
9432572,19853934
8832018,296298081
114137,12888993
270445,1482997
259697,611841497
12521043,69400326
11134265,17630288
56368199,241400276
11778450,345946012
816968,9052236
1179324,76474200
34997667,156498505
1706326,12972263
10586875,15231212
2151639,330733892
1784781,6763587
13710803,103694377
1190754,15171934
50503328,31792824
1549490,3791835
655344,283503342
5069942,185478926
170263,324829379
90178898,7833168
34859558,296268741
8159517,165911534
135246,261034356
26026535,446889217
121003,316705415
9798949,221981891
288976,1257084
1778297,323591830
18689448,873328
64903135,177561445
109974,56710511
43508,211165922
14206422,7833168
5714543,162356927
88259624,418524195
542335,354129853
57583560,37346186
37798125,353403525
32754868,69709572
5878303,576483053
130920,148698815
8343178,41589337
1755071,138597372
107301,148686316
548266,37137879
1848368,48030204
990063,83085579
57262657,44971752
427398,547823014
636602,8711353
36106620,72087685
24469546,425766132
499550,260338399
316880,2967233
46647141,3678731
12933197,1575956
1410238,127004420
62991,127697322
806360,651282842
1326112,138597372
1433023,123494975
75854,96355495
81607949,106580024
29099863,525683737
2442466,533917104
27350,538746
8291187,262395224
2829600,1863329
6685088,193992134
507615,34526884
125011,3623050
20224954,14159669
52120,20789757
5091394,120966336
31798555,156293205
40268737,276192114
31998003,4127088
124707610,624633979
1083581,80862584
30229344,255665167
25689525,31211061
658,261039251
99630311,202127068
4334997,228094
109235336,364629886
6578603,10994345
12717022,244694174
17034,63260554
4345663,168243877
8725170,104528436
14975046,67111446
2979691,227686161
51686767,293851044
114445310,462597790
3001957,109059304
3404133,176073581
15646325,81810486
30938,317375887
1272873,19753195
413395,128193054
108499334,158975124
67608553,53515393
3404133,60243197
12229877,8685799
104486225,528884267
127216156,667491171
96421222,402945349
462287,19816070
1860335,165911534
1341245,341631350
47704447,2310495
146967,63984307
28875055,254426396
6496100,136494223
71265218,345325717
4312154,452269390
1955897,28155823
1108325,4542716
88248797,215145057
41534398,63995402
6525926,52334681
12983742,40687563
93239683,692935244
6431421,121444325
161571,130879558
7426640,6763587
361374,70365100
6218999,245747437
58790826,507775
17153022,593251186
36613477,259191284
1099238,1916228
103459774,75196241
52801365,80149262
107301,148563979
13333726,598342280
634478,148553905
142037,626833637
2352112,475419392
570894,46383942
14090593,97922418
1931001,53432472
39257389,12745174
42397676,3234987
12191822,45865171
406066,4084908
705500,263503250
15628872,228290594
2097773,1957456
36106620,143419925
8225098,146928856
7412651,153711830
46995085,364319186
855219,103948672
62932417,130742303
98569699,39093389
57481331,42465422
293424,355029829
2371880,35890081
19519564,260261978
16715212,240971104
8065913,236095576
499550,241878558
105994585,53238813
22228981,53515393
1568198,2464908
1419688,5298790
5457236,63073734
67608553,53432472
2112202,198856247
3109072,27193779
1659,95797174
6705160,354579091
14863373,517492055
1774000,102689445
1444526,228162270
61934744,28782747
18401805,204033634
38158676,260261978
8583900,2081118
9469110,62117812
737941,99045602
68879799,366851479
14387,664750387
22222529,116869354
28788585,2967233
7550366,224109382
22130075,166008577
88318005,190416463
29210090,224021526
6297296,429229398
7412651,63984307
116002591,296268741
24264157,45936895
10648092,440752086
17680888,281319253
42310255,87712244
134730100,699172433
87146683,245747437
47848,538556964
54814569,53548867
1177582,470594388
70179215,364354276
66705803,699172433
463230,7546847
5684607,351106737
3468483,519859998
1005065,202511099
1104661,15823460
417981,34139230
924196,97311017
3335181,1451352
10121380,109872620
104624482,402945349
1218433,118771568
7845005,65711522
22228981,53432472
25310137,629635341
75278,62367558
4060187,272492043
4412473,458364565
30229391,88898610
47848,611921
47755378,130879558
13122796,727005684
129910,40518025
218610,210933087
170270,21737465
6396159,4992873
16439049,2967233
1202812,80862584
24299864,370830535
42154031,23083156
14099737,49402470
20180,92349608
445792,52509220
4544166,41443539
37381070,476381845
138296,389916574
6908465,12201538
349624,3016562
59632896,303828048
45071,1460385
32749632,651282842
6740773,476381845
1020496,858127
57639676,47203045
118811860,60246359
57212002,224386599
136959,133843125
101637635,90796663
112424209,115153929
1037931,148228732
493969,35890081
480590,139914932
1743657,226972903
17892,207472712
322311,304344049
194609,35065876
1973948,261372860
3347530,121444325
23165168,193556007
35459624,153097643
685609,3606624
3724388,278954673
13780613,13414105
1680226,49970739
14270174,262296122
31341205,353800876
38788573,99178995
97888974,28155823
1166785,2700474
1858925,28312955
2392216,20587599
195327,12888993
2663912,281683007
1434956,60537144
5268164,189153491
83316221,198068297
9326247,265680751
20700669,14159669
51790620,470955049
21194782,65755485
7013027,153711945
946674,61128545
47395,307745086
82231385,354743391
5855893,304344049
81917647,161347705
158658,454515423
4172079,30203935
1335270,703114651
12689835,335652914
40621599,14159669
3902676,60243197
1165805,696529789
9490481,33634359
308347,115039706
20838718,436609718
2102676,524946260
98330,1460385
21269347,170592186
1944093,186178706
148698,62056780
1410613,39211337
11502495,305933027
51714798,638794799
227713,61421257
74291481,625729033
9248427,367284699
56902,598342280
65193828,580867522
1277401,18348651
44533235,248372441
13110571,260496705
17052279,43159385
26377630,425765784
40835867,2928948
107480501,115153929
168174,31792824
1948812,41881900
108291165,377377122
217628,16416867
20051258,196701619
565661,52630616
622227,377377122
14846413,567471002
12621235,7053637
4514073,5973855
7845005,217475193
3001957,150330224
24977596,179344069
50503328,39211337
2620179,26337322
16631152,34839383
103167,143762238
667029,162690887
1503976,10726510
7831895,155220641
25922744,53515393
20610905,178626720
51850998,41463886
917931,148545807
92354331,39093389
82905057,115153929
125997632,47203045
1858925,576483053
108291165,348060227
14300208,40556106
42981373,458311001
108294295,458404007
22452781,102692863
622227,348060227
213795,291256863
12926135,47203045
48122892,191820100
431360,11340559
2932786,20929025
41987080,20884782
69198463,210933087
63334479,249027166
34061,28312955
30130371,12888993
741229,7372528
15965696,173335706
7906688,190873997
21118851,599547518
22373761,701750420
13665637,47671127
8125524,385634291
7940839,560208293
39967756,135768037
10120821,27729880
7259036,281722314
51790620,474913110
183879,81935044
55177366,2928944
40268737,134683798
8867023,99045602
17899804,60010673
10142938,40687563
25922744,53432472
13127443,26337322
5154322,283046497
64171366,108311273
19397744,89033556
598730,27193779
97201204,203843667
1810547,33816473
1834413,122667357
4069749,8711353
47820033,8627760
22380829,70107786
20255317,42789514
8855632,151977818
1285584,79162682
82461473,354743391
682784,41847366
10931297,14218827
16398479,153086880
520826,101107622
8584418,245072514
34196718,304841810
1594272,31288958
99158783,92001425
2443292,55534429
58900598,22637619
53584728,105808767
57587340,161347705
41293484,5973855
73194614,624633979
17010094,110178895
8476715,59771425
4003950,106580024
14904151,65711522
26784733,119072000
22380829,421008345
112444,80669528
1567113,309874357
10248953,17630288
7905502,45865171
63889819,152965398
7237365,476642602
549813,27576132
22139961,88298561
140617,335088141
538020,104152764
283886,44838949
14026360,609416865
4721408,193065376
90977,2179920
79238446,53515393
1306050,206317
54422211,80862584
856316,156939672
6804901,38241461
573979,32051890
101019800,364629886
24426034,66497320
9800850,203607977
3531758,68964263
11679875,109145553
56650223,4542716
172697,302670797
15078782,17728164
9490481,78572774
62234360,278335273
2090236,185452341
5661700,27286452
9798949,276414382
1577251,47071082
1055245,4542716
913445,2928944
16000931,24997096
507615,680030799
26471,43160685
9800850,47071941
668244,123069751
6533433,327073199
28671653,441467833
55177366,39093389
34061,130742303
3138447,538556964
202643,706944893
15987277,190729906
16700,538556964
6458278,15231212
2003111,62485194
23356519,41288708
26535726,458364565
110583491,539389184
6464005,323665366
487433,39464018
1699466,73861563
8048,119403247
1676321,70104825
79238446,53432472
114147000,624633979
2352663,133092972
65101411,114834469
36202692,105808767
45370463,110178895
55035720,60525392
5618806,99251094
70344339,33202667
76412946,93446053
244927,40997482
49293026,204516692
43759233,31792824
80142234,378835363
75444793,301861568
175722,173947939
2677334,65750241
106701836,707818217
28733332,355032495
22130075,272825916
15789599,29078997
74533329,488925099
6216436,1303538
1202120,19961085
6134406,62341543
18537428,62721640
47755378,348878695
4534389,17165658
62392438,89221572
